english,transliteration,arabic,audioUrl,source
green salad,,صالاد خضْرا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-179.mp3,food_and_drink_5
potato salad,,صالاد بْطاطا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-180.mp3,food_and_drink_5
salade niçoise,,سالاد نيسْواز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-181.mp3,food_and_drink_5
fruit,,فرْوي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-182.mp3,food_and_drink_5
apple,,تُفّاح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-183.mp3,food_and_drink_5
apricot,,مشْماش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-184.mp3,food_and_drink_5
berry,,توت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-186.mp3,food_and_drink_5
blueberry,,توت زْرق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-187.mp3,food_and_drink_5
cherry,,حبّ مْلوك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-188.mp3,food_and_drink_5
date,,تْمر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-189.mp3,food_and_drink_5
fig,,الباكور,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-190.mp3,food_and_drink_5
grapes,,عْنب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-191.mp3,food_and_drink_5
grapefruit,,پومْپلْموس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-192.mp3,food_and_drink_5
lemon,,حامض,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-193.mp3,food_and_drink_5
mango,,مونْڭو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-194.mp3,food_and_drink_5
orange,,ليمون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-195.mp3,food_and_drink_5
peach,,خوخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-196.mp3,food_and_drink_5
pear,,بعْويدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-197.mp3,food_and_drink_5
pineapple,,أناناس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-198.mp3,food_and_drink_5
plum,,برْقوق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-199.mp3,food_and_drink_5
pomegranate,,رُمّان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-200.mp3,food_and_drink_5
raspberry,,فْرومْبْواز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-201.mp3,food_and_drink_5
strawberry,,توت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-202.mp3,food_and_drink_5
tangerine,,مانْدلين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-203.mp3,food_and_drink_5
"nut, hazelnut",,نْوازيط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-204.mp3,food_and_drink_5
almond,,لوز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-205.mp3,food_and_drink_5
coconut,,الكوك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-206.mp3,food_and_drink_5
peanut,,كاوْكاو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-207.mp3,food_and_drink_5
peanut butter,,زبْدةْ كاوْكاوْ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-208.mp3,food_and_drink_5
walnut,,ڭرْڭاع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-209.mp3,food_and_drink_5
mixed nuts,,فاكْيَة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-210.mp3,food_and_drink_5
fresh herbs,,أعْشاب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-211.mp3,food_and_drink_5
"dry herbs, spices, condiments",,توابِل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-212.mp3,food_and_drink_5
aniseed,,النّافع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-213.mp3,food_and_drink_5
basil,,حْبق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-214.mp3,food_and_drink_5
black pepper,,بْزار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-215.mp3,food_and_drink_5
chives,,سيبولات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-216.mp3,food_and_drink_5
cinnamon,,قرْفة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-217.mp3,food_and_drink_5
clove,,قْرُنْفُل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-218.mp3,food_and_drink_5
cumin,,كامون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-219.mp3,food_and_drink_5
curry (powder),,خرْقوم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-220.mp3,food_and_drink_5
ginger,,سْكِنْجْبير,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-221.mp3,food_and_drink_5
nutmeg,,ڭوزة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-222.mp3,food_and_drink_5
oregano,,زعْتر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-223.mp3,food_and_drink_5
parsley,,معْدْنوس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-224.mp3,food_and_drink_5
"peppermint, spearmint",,نعْناع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-225.mp3,food_and_drink_5
rosemary,,ليزير,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-226.mp3,food_and_drink_5
sage,,الرجْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-227.mp3,food_and_drink_5
salt,,ملْح,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-228.mp3,food_and_drink_5
sugar,,سُكّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-229.mp3,food_and_drink_5
thyme,,زعْتر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-230.mp3,food_and_drink_5
vanilla,,ڤاني,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-231.mp3,food_and_drink_5
sauce,,صوْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-232.mp3,food_and_drink_5
gravy,,حساء لحْم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-233.mp3,food_and_drink_5
ketchup,,كيْتْشوْپ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-234.mp3,food_and_drink_5
mayonnaise,,مايوْنيْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-235.mp3,food_and_drink_5
mustard,,موطارْد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-236.mp3,food_and_drink_5
"salsa, tomato puree",,لصوص مطيشة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-237.mp3,food_and_drink_5
soy sauce,,لصوص صوجا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-238.mp3,food_and_drink_5
tomato sauce,,صوص دْ ماطيشا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-239.mp3,food_and_drink_5
vinegar,,خلّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-240.mp3,food_and_drink_5
rice,,روْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-241.mp3,food_and_drink_5
pasta,,لا پاط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-242.mp3,food_and_drink_5
bread,,خُبْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-243.mp3,food_and_drink_5
piece/slice of bread,,طرْف دْ الخُبْز,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-244.mp3,food_and_drink_5
"baguette, sandwich roll",,باڭيطا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-245.mp3,food_and_drink_5
"baguette, sandwich roll",,پاريزْيانة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-246.mp3,food_and_drink_5
homemade bread,,خُبْز الدّار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-247.mp3,food_and_drink_5
flour bread,,خُبْز الفورْص,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-248.mp3,food_and_drink_5
semolina bread,,خُبْز بْالسْمْيدة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-249.mp3,food_and_drink_5
yeast,,خْميرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-250.mp3,food_and_drink_5
flour,,دْڭيڭ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-251.mp3,food_and_drink_5
toast; sliced bread,,توْسْت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-252.mp3,food_and_drink_5
jam,,كوفيتير,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-253.mp3,food_and_drink_5
honey,,عْسل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-254.mp3,food_and_drink_5
protein,,پْروْتين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-255.mp3,food_and_drink_5
egg,,بَيْض,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-256.mp3,food_and_drink_5
yolk,,صْفر البَيْض,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-257.mp3,food_and_drink_5
egg white,,بَيْض البَيْض,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-258.mp3,food_and_drink_5
fried egg,,بَيْض مقْلي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-259.mp3,food_and_drink_5
boiled egg,,بَيْض مسْلوق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-260.mp3,food_and_drink_5
omelet,,أومْليط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-261.mp3,food_and_drink_5
meat,,لْحم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-262.mp3,food_and_drink_5
beef,,لْحم البڭْري,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-263.mp3,food_and_drink_5
I don’t feel like chicken. Let’s have beef.,,ما فِيّا لّي ياكُل الدّْجاج، أجي ناخْدو البڭْري,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-264.mp3,food_and_drink_5
(beef) steak,,سْتيْك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-265.mp3,food_and_drink_5
minced meat,,كفْتة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-266.mp3,food_and_drink_5
chicken,,دْجاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-267.mp3,food_and_drink_5
chicken filet,,سْتيكات دْجاج,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-268.mp3,food_and_drink_5
lamb,,لْحم الغنْمي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-269.mp3,food_and_drink_5
pork,,لْحم الحلّوف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-270.mp3,food_and_drink_5
ham,,لحْم مُدخّن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-271.mp3,food_and_drink_5
sausage,,صوْصيط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-272.mp3,food_and_drink_5
hot dog,,هوْت دوڭ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-273.mp3,food_and_drink_5
fish,,حوت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-274.mp3,food_and_drink_5
fish bone,,شوك الحوت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-275.mp3,food_and_drink_5
bream,,باجّو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-276.mp3,food_and_drink_5
hake,,ميرْلا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-277.mp3,food_and_drink_5
mullet,,بورية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-278.mp3,food_and_drink_5
salmon,,سلمون,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-279.mp3,food_and_drink_5
shark,,قِرْش,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-280.mp3,food_and_drink_5
tuna,,طوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-281.mp3,food_and_drink_5
seafood,,فْغْوي دو ماغ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-282.mp3,food_and_drink_5
crab,,بوجعْران,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-283.mp3,food_and_drink_5
lobster,,سرطان البحْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-284.mp3,food_and_drink_5
mussel,,محّار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-285.mp3,food_and_drink_5
octopus,,أُخْطُبوط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-286.mp3,food_and_drink_5
oyster,,بوزْروڭ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-287.mp3,food_and_drink_5
shellfish,,محّار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-288.mp3,food_and_drink_5
shrimp,,كْروْڤات,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-289.mp3,food_and_drink_5
"squid, cuttlefish",,حِبّار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-290.mp3,food_and_drink_5
fat,,شحْمة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-291.mp3,food_and_drink_5
This meat has a lot of fat on it.,,هاذ اللّْحم فيه بزّاف دْ الشّحْمة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-292.mp3,food_and_drink_5
"greasy, oily",,مْزِيِّت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-293.mp3,food_and_drink_5
This dish is quite greasy.,,الماكْلة مْزِيْتة شْوية.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-294.mp3,food_and_drink_5
soup,,صوْبّا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-295.mp3,food_and_drink_5
to eat soup,,شْرب الصّوْبّا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-296.mp3,food_and_drink_5
to sip,,جْغم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-297.mp3,food_and_drink_5
to slurp soup,,جْغم الصّوْبّا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-298.mp3,food_and_drink_5
orzo soup,,لْسان الطّيْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-299.mp3,food_and_drink_5
vegetable soup,,صوْبّا بالخُضْرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-300.mp3,food_and_drink_5
lentil soup,,صوْبّا بالعْدس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-301.mp3,food_and_drink_5
herber soup with meat,,هرْبر باللْحم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-302.mp3,food_and_drink_5
fried,,مقْلي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-303.mp3,food_and_drink_5
(vegetable) oil,,زيت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-304.mp3,food_and_drink_5
"baked, roast",,طايْب فْ الفورْنو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-305.mp3,food_and_drink_5
boiled,,مسْلوق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-306.mp3,food_and_drink_5
"grilled, roast",,مشْوي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-307.mp3,food_and_drink_5
carton,,كرْطوْنة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-308.mp3,food_and_drink_5
bag,,شُكّارة (شْكايْر),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-309.mp3,food_and_drink_5
jar,,حُكّ (حْكاك),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-310.mp3,food_and_drink_5
couscous,,كسْكْسو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-311.mp3,food_and_drink_5
harira,,حْريرة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-312.mp3,food_and_drink_5
falafel,,فلافِل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-313.mp3,food_and_drink_5
egg with tomatoes,,بَيْض بْمطيشة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-314.mp3,food_and_drink_5
egg with tomatoes and sausage,,بَيْض بْمطيشة و صوصيط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-315.mp3,food_and_drink_5
rfissa,,الرْفيسة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-316.mp3,food_and_drink_5
m'semen,,مْسمّن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-317.mp3,food_and_drink_5
fava bean salad,,فول مشرْمل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-318.mp3,food_and_drink_5
baghrir,,بغْرير,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-319.mp3,food_and_drink_5
lentil sauce,,صوص دْيال العْدس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-320.mp3,food_and_drink_5
zaalouk,,زعْلوك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-321.mp3,food_and_drink_5
shawarma sandwich,,سُنْدْويتْش شوارْما,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-322.mp3,food_and_drink_5
bastilla,,بسْطيلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-323.mp3,food_and_drink_5
tanjia,,طنْجية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-324.mp3,food_and_drink_5
vegetable sauce,,صوص خُضر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-325.mp3,food_and_drink_5
tajine,,طاجين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-326.mp3,food_and_drink_5
table manners,,آداب الطّبْلة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-327.mp3,food_and_drink_5
Thank you for the meal!,,الله يعْطيك الصّحّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-328.mp3,food_and_drink_5
to talk with one’s mouth full,,كيدْوي و فُمّو عامر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-329.mp3,food_and_drink_5
Don’t talk with your mouth full!,,ما دّْويش و فُمُّك عامر!,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-330.mp3,food_and_drink_5
"Could you pass the salt, please?",,عافاك، آرا مْعاك الملْحة؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-331.mp3,food_and_drink_5
Excuse me for a moment.,,سمْحو لِيّا واحد الدّْقيقة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-332.mp3,food_and_drink_5
Thank you for the meal.,,الله يعْطيك الصّحّة عْلى الماكْلة.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-333.mp3,food_and_drink_5
You’re welcome.,,بْصحْتك.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav08-334.mp3,food_and_drink_5
health,,صِحّة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-01.mp3,health_and_medicine_5
"healthy, in good health",,لاباس,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-02.mp3,health_and_medicine_5
"sickness, illness, disease",,مرْض (أمْراض),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-03.mp3,health_and_medicine_5
"sick, ill",,مْريض (مْراض),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-04.mp3,health_and_medicine_5
to be in poor health,,عِيّان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-05.mp3,health_and_medicine_5
to be handicapped,,مُعاق,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-06.mp3,health_and_medicine_5
wheelchair,,كُرْسي مُتحرِّك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-07.mp3,health_and_medicine_5
doctor,,طْبيب (طُبّه),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-08.mp3,health_and_medicine_5
I don’t feel well. I think I need to go see a doctor.,,حاسّ بْراسي مْشي مزْيان، واقيلا خاصْني نمْشي عنْد الطّْبيب.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-09.mp3,health_and_medicine_5
specialist,,أخِصّائي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-10.mp3,health_and_medicine_5
cardiologist,,طْبيب قلْب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-11.mp3,health_and_medicine_5
"eye doctor, ophthalmologist",,طْبيب العيْنين,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-12.mp3,health_and_medicine_5
to make an appointment with,,خْدا رونْديڤو مْع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-13.mp3,health_and_medicine_5
hospital,,سْبيطار,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-14.mp3,health_and_medicine_5
"doctor’s office, clinic",,عِيادة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-15.mp3,health_and_medicine_5
nurse (male),,فرْمْلي,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-16.mp3,health_and_medicine_5
nurse (female),,فرْمْلية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-17.mp3,health_and_medicine_5
patient,,مْريض (مرْضى),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-18.mp3,health_and_medicine_5
to get a (medical) check-up,,دار كونْتْرول عنْد طْبيب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-19.mp3,health_and_medicine_5
to diagnose,,دار دياڭْنوسْتيك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-20.mp3,health_and_medicine_5
diagnosis,,دياڭْنوسْتيك,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-21.mp3,health_and_medicine_5
to examine,,شاف,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-22.mp3,health_and_medicine_5
examination,,كوْنْتْروْل,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-23.mp3,health_and_medicine_5
The doctor examined him and diagnosed him with the flu.,,شافو الطّْبيب و لقا عنْدو ڭْريپ.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-24.mp3,health_and_medicine_5
problem,,مُشْكِلة (مشاكِل),http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-25.mp3,health_and_medicine_5
What’s wrong?,,شْنو المُشْكِل؟,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-26.mp3,health_and_medicine_5
I’m sick.,,آنا مْريض.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-27.mp3,health_and_medicine_5
pain,,وْجع,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-28.mp3,health_and_medicine_5
pain,,ألم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-29.mp3,health_and_medicine_5
My __ hurts.,,كيضرّْني  __.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-30.mp3,health_and_medicine_5
My shoulder has been hurting for ages.,,كتْفي ضارْني من شْحال هاذي.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-31.mp3,health_and_medicine_5
It hurts here.,,كيضرْني هْنا.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-32.mp3,health_and_medicine_5
to have a backache,,كيضرّو ظهْرو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-33.mp3,health_and_medicine_5
to have a headache,,كيضرّو راسو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-34.mp3,health_and_medicine_5
I have a really bad headache.,,كيضرّْني راسي بزّاف.,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-35.mp3,health_and_medicine_5
migraine,,ميڭْران,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-36.mp3,health_and_medicine_5
dizziness,,دوخة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-37.mp3,health_and_medicine_5
dizzy,,دايِخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-38.mp3,health_and_medicine_5
to faint,,داخ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-39.mp3,health_and_medicine_5
to have a cold,,ضرْبو البرْد,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-40.mp3,health_and_medicine_5
"to be congested, have nasal congestion",,نيفو مسْدود,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-41.mp3,health_and_medicine_5
to have the flu,,عنْدو ڭْريپ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-42.mp3,health_and_medicine_5
to have a fever,,عنْدو سْخانة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-43.mp3,health_and_medicine_5
to have a stomachache,,ضارّاه كُرْشو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-44.mp3,health_and_medicine_5
to have a sore throat,,ضارّاه قرْجوتّو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-45.mp3,health_and_medicine_5
to cough,,كْحب,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-46.mp3,health_and_medicine_5
to have a cough,,عنْدو كُحْبة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-47.mp3,health_and_medicine_5
"to vomit, throw up",,ردّ,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-48.mp3,health_and_medicine_5
"to experience nausea, be nauseous",,فيه الرّدّان,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-49.mp3,health_and_medicine_5
to have diarrhea,,جاه الإسْهال,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-50.mp3,health_and_medicine_5
to be constipated,,مقْبوط,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-51.mp3,health_and_medicine_5
to have indigestion,,عنْدو سوء الهضْم,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-52.mp3,health_and_medicine_5
diabetes,,السُّكّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-53.mp3,health_and_medicine_5
to be diabetic,,عنْدو السُّكّر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-54.mp3,health_and_medicine_5
to have asthma,,عنْدو الرّبْو,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-55.mp3,health_and_medicine_5
to have high blood pressure,,عنْدو الطّونْسْيوْن,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-56.mp3,health_and_medicine_5
AIDS,,السّيدا,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-57.mp3,health_and_medicine_5
cancer,,كوْنْصيْر,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-58.mp3,health_and_medicine_5
to get injured,,تْوعّت,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-59.mp3,health_and_medicine_5
to have a bruise,,عنْدو زْروڭية,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-60.mp3,health_and_medicine_5
"wound, cut",,جرْحة,http://media.lingualism.com/wp-content/uploads/vocab/mcav/mcav11-61.mp3,health_and_medicine_5
